zip_code,neighborhood,property_type,room_type,accommodates,bedrooms,beds,minimum_nights,rating,price,longitude,latitude,total_reviews,availability_365
78747,Onion Creek,Private room in home,Private room,2,1,1,2,4.93,69,-97.74384,30.15754,0,0
78747,Onion Creek,Private room in home,Private room,1,1,1,2,5.0,55,-97.74394,30.15801,1,1
78747,Onion Creek,Private room in home,Private room,1,1,1,20,4.0,50,-97.74381,30.1611,1,113
78747,Onion Creek,Private room in home,Private room,2,1,2,4,5.0,165,-97.74363,30.15968,1,0
78722,Upper Boggy Creek,Entire home,Entire home/apt,5,2,3,1,4.93,425,-97.71759,30.28436,0,0
78704,Zilker,Entire home,Entire home/apt,6,3,3,2,4.71,842,-97.76299,30.25852,21,365
78721,MLK 183,Entire bungalow,Entire home/apt,4,2,2,1,4.97,300,-97.677,30.2685,32,290
78702,Holly,Entire guesthouse,Entire home/apt,2,1,3,14,4.41,151,-97.72187,30.24937,62,346
78731,Wooten,Entire home,Entire home/apt,6,3,3,45,4.82,700,-97.75574,30.34852,17,159
78729,Wooten,Entire home,Entire home/apt,6,3,3,45,5.0,400,-97.76064,30.44753,15,168
78757,Wooten,Entire home,Entire home/apt,7,3,4,45,4.94,386,-97.73007,30.33605,67,251
78757,Wooten,Entire home,Entire home/apt,8,4,5,45,4.85,341,-97.72618,30.35681,118,101
78759,Wooten,Entire home,Entire home/apt,3,3,4,30,5.0,331,-97.73261,30.40745,2,50
78757,Wooten,Entire home,Entire home/apt,8,4,4,45,4.94,314,-97.72593,30.36084,139,258
78759,Wooten,Entire home,Entire home/apt,8,4,6,30,4.93,311,-97.73347,30.40668,145,86
78759,Wooten,Entire home,Entire home/apt,6,3,4,45,4.97,294,-97.74431,30.3768,38,252
78759,Wooten,Entire home,Entire home/apt,6,3,4,45,4.96,280,-97.7442,30.37583,53,195
78731,Wooten,Entire home,Entire home/apt,6,3,3,45,4.93,209,-97.7552,30.34822,15,197
78757,Wooten,Entire home,Entire home/apt,4,2,2,45,4.82,194,-97.72571,30.3603,51,177
78757,Wooten,Entire home,Entire home/apt,4,2,2,45,4.85,143,-97.7268,30.36147,46,134
78741,East Riverside - Oltorf,Entire condo,Entire home/apt,3,1,1,2,4.96,212,-97.7284,30.24594,28,59
78752,St. Johns,Private room in home,Private room,2,1,1,2,5.0,98,-97.70457,30.335878,21,87
78752,St. Johns,Private room in home,Private room,4,2,2,2,4.93,199,-97.70519,30.33681,0,88
78704,Greater South River City,Entire home,Entire home/apt,4,3,3,30,4.93,178,-97.74655,30.24308,0,58
78704,Dawson,Entire home,Entire home/apt,2,1,2,2,4.93,549,-97.75904,30.23521,0,364
78745,South Manchaca,Private room in home,Private room,1,1,1,1,4.93,75,-97.77865,30.21797,0,0
78745,South Manchaca,Entire home,Entire home/apt,4,2,2,2,4.93,160,-97.77721,30.21767,0,0
78737,Oak Hill,Entire guesthouse,Entire home/apt,4,1,2,2,4.94,86,-97.90392,30.22658,186,169
78704,South Lamar,Entire home,Entire home/apt,4,2,2,30,5.0,138,-97.77315,30.24106,7,143
78704,South Lamar,Entire townhouse,Entire home/apt,4,2,2,30,5.0,136,-97.77523,30.23977,2,149
78727,Northwood,Entire home,Entire home/apt,5,3,4,5,4.93,657,-97.7152,30.426977,0,71
78704,Zilker,Entire home,Entire home/apt,6,3,3,3,4.7,786,-97.75752,30.24089,13,119
78745,Cherry Creek,Entire home,Entire home/apt,4,3,5,30,5.0,200,-97.79367,30.21113,19,311
78757,Brentwood,Entire home,Entire home/apt,2,2,2,30,4.73,50,-97.72531,30.33061,23,17
78757,Brentwood,Private room in home,Private room,2,2,2,30,5.0,50,-97.72708,30.33247,6,42
78704,Brentwood,Entire rental unit,Entire home/apt,2,1,2,30,5.0,120,-97.75679,30.25455,5,317
78732,Steiner Ranch,Private room in home,Private room,2,1,1,3,5.0,340,-97.91316,30.3711,1,365
78727,Milwood,Entire home,Entire home/apt,7,3,5,1,4.67,222,-97.74196,30.43755,3,2
78756,Allandale,Entire guesthouse,Entire home/apt,2,1,1,2,4.8,193,-97.74188,30.32083,30,159
78702,Point Breeze,Entire home,Entire home/apt,8,3,4,3,5.0,502,-97.72166,30.25303,27,15
78757,Galindo,Entire home,Entire home/apt,4,2,2,30,4.96,160,-97.72924,30.33529,24,330
78704,Galindo,Entire home,Entire home/apt,4,2,3,31,4.97,150,-97.74701,30.24645,138,252
78745,Cherry Creek,Private room in bed and breakfast,Private room,2,1,1,29,4.61,56,-97.82506,30.20276,74,66
78734,Highland Club Village,Entire home,Entire home/apt,4,2,2,2,4.42,182,-97.91841,30.39499,12,51
78704,St. Edwards,Entire bungalow,Entire home/apt,2,1,1,2,4.93,220,-97.75705,30.22471,0,0
78749,South Austin,Entire home,Entire home/apt,9,4,4,2,4.95,287,-97.85126,30.20732,85,152
78702,Holly,Entire bungalow,Entire home/apt,4,2,2,1,4.17,229,-97.72419,30.25111,6,25
78702,Holly,Entire home,Entire home/apt,4,2,2,3,4.98,174,-97.71278,30.25324,41,68
78702,East Downtown,Private room in home,Private room,2,1,1,2,5.0,91,-97.71317,30.2643,67,44
78702,East Downtown,Private room in home,Private room,2,1,1,1,4.73,92,-97.71732,30.27811,95,49
78702,East Downtown,Private room in home,Private room,2,1,1,1,4.8,73,-97.71752,30.27998,101,14
78702,East Downtown,Private room in home,Private room,2,1,1,1,5.0,105,-97.718895,30.279034,2,1
78702,East Downtown,Private room in home,Private room,2,1,1,1,4.93,102,-97.71693,30.27778,0,48
78752,St. Johns,Entire home,Entire home/apt,6,3,3,28,4.87,129,-97.70509,30.3373,15,73
78731,Northwest Hills,Entire home,Entire home/apt,13,6,8,3,5.0,2012,-97.77379,30.31663,4,3
78731,Northwest Hills,Entire guesthouse,Entire home/apt,4,1,2,6,4.98,193,-97.7745,30.31374,129,85
78723,Windsor Park,Private room in home,Private room,1,1,1,30,4.96,50,-97.69874,30.31245,158,179
78702,Rosewood,Private room in home,Private room,1,1,1,1,4.93,500,-97.71512,30.27007,0,0
78728,Coomer Creek,Entire home,Entire home/apt,12,4,7,3,5.0,309,-97.66962,30.44516,3,160
78751,Hyde Park,Entire bungalow,Entire home/apt,4,2,2,20,4.94,305,-97.72903,30.30085,80,298
78751,Hyde Park,Entire home,Entire home/apt,4,2,2,20,4.94,262,-97.72961,30.30289,101,242
78751,Hyde Park,Entire bungalow,Entire home/apt,4,2,3,20,4.89,249,-97.73046,30.30215,87,346
78751,Hyde Park,Entire home,Entire home/apt,4,2,2,20,4.89,247,-97.72396,30.31268,80,289
78751,Hyde Park,Entire bungalow,Entire home/apt,2,1,1,20,4.91,218,-97.73037,30.30397,95,313
78751,Hyde Park,Entire guesthouse,Entire home/apt,2,1,1,20,4.89,218,-97.72771,30.30247,72,297
78751,Hyde Park,Entire guesthouse,Entire home/apt,1,1,1,20,4.93,184,-97.7293,30.30263,59,289
78751,Hyde Park,Entire guesthouse,Entire home/apt,4,2,2,20,4.98,165,-97.7278,30.30285,84,242
78751,Hyde Park,Entire bungalow,Entire home/apt,2,1,1,20,4.87,127,-97.72945,30.3027,98,320
78751,Hyde Park,Entire home,Entire home/apt,2,2,2,30,4.93,100,-97.72404,30.311,0,268
78751,Hyde Park,Entire guest suite,Entire home/apt,2,1,1,30,5.0,60,-97.72966,30.30055,6,329
78704,Barton Hills,Entire home,Entire home/apt,10,4,6,3,4.68,995,-97.77922,30.25117,22,320
78704,Barton Hills,Entire condo,Entire home/apt,2,1,1,28,4.83,88,-97.75251,30.254969,12,240
78704,Barton Hills,Entire home,Entire home/apt,2,1,1,3,4.61,82,-97.7723,30.25438,67,241
78704,Barton Hills,Entire condo,Entire home/apt,2,1,1,3,4.74,81,-97.7457,30.24568,200,276
78704,Barton Hills,Entire condo,Entire home/apt,2,1,1,120,4.93,80,-97.774345,30.25207,0,75
78704,Barton Hills,Entire condo,Entire home/apt,2,1,1,3,4.79,69,-97.74567,30.24566,240,298
78704,Barton Hills,Entire home,Entire home/apt,6,3,3,4,5.0,399,-97.77421,30.255545,2,88
78704,Barton Hills,Entire home,Entire home/apt,4,2,2,1,4.93,3995,-97.7829,30.24888,0,355
78704,Barton Hills,Entire home,Entire home/apt,4,2,2,3,4.88,219,-97.78511,30.24558,120,259
78745,Barton Hills,Entire home,Entire home/apt,6,3,3,4,4.78,213,-97.81315,30.20937,27,340
78704,Barton Hills,Entire home,Entire home/apt,6,3,3,2,4.93,199,-97.78283,30.250463,0,306
78704,Barton Hills,Entire guesthouse,Entire home/apt,4,2,2,2,4.93,179,-97.767654,30.258001,0,337
78704,Barton Hills,Entire home,Entire home/apt,4,2,2,1,4.71,175,-97.76219,30.25828,7,318
78704,Barton Hills,Entire home,Entire home/apt,4,2,3,30,4.66,171,-97.77293,30.24422,32,252
78704,Barton Hills,Entire home,Entire home/apt,4,2,2,3,4.67,165,-97.73858,30.24411,39,345
78704,Barton Hills,Entire home,Entire home/apt,4,2,2,28,4.75,150,-97.76928,30.25028,4,345
78704,Barton Hills,Entire home,Entire home/apt,2,2,2,4,4.67,150,-97.73821,30.241776,3,0
78704,Barton Hills,Entire home,Entire home/apt,4,2,3,3,4.75,149,-97.76949,30.26149,141,303
78704,Barton Hills,Entire home,Entire home/apt,4,2,2,30,4.77,145,-97.7852,30.2454,123,295
78737,Barton Hills,Entire guesthouse,Entire home/apt,2,1,1,3,5.0,135,-97.97209,30.13767,22,75
78704,Barton Hills,Entire guesthouse,Entire home/apt,2,1,1,1,5.0,129,-97.77951,30.256706,2,312
78701,Barton Hills,Entire condo,Entire home/apt,2,1,2,90,4.93,120,-97.747406,30.27318,0,159
78721,MLK 183,Entire home,Entire home/apt,6,2,2,2,4.95,136,-97.67638,30.28033,85,0
78731,Allandale,Private room in bungalow,Private room,2,1,2,30,4.93,98,-97.75126,30.32095,167,177
78731,Allandale,Entire bungalow,Entire home/apt,4,2,3,30,4.56,300,-97.75067,30.32006,9,173
78704,Hyde Park,Entire condo,Entire home/apt,2,1,1,28,4.92,78,-97.75335,30.23973,13,116
78751,Hyde Park,Entire condo,Entire home/apt,2,1,1,28,4.83,65,-97.72618,30.3079,6,230
78751,Hyde Park,Entire bungalow,Entire home/apt,4,2,2,28,5.0,109,-97.72351,30.31317,16,218
78703,Downtown Austin,Entire rental unit,Entire home/apt,2,1,1,3,4.93,325,-97.75415,30.26891,0,0
78725,Hornsby Glen,Entire home,Entire home/apt,6,3,3,2,5.0,315,-97.63452,30.21748,2,45
78751,North Loop,Entire condo,Entire home/apt,4,1,2,4,4.75,124,-97.71078,30.31706,8,16
78741,Riverside Heights,Entire condo,Entire home/apt,4,2,2,1,5.0,250,-97.72379,30.24481,2,0
78723,Pecan Spings,Private room in home,Private room,2,1,1,1,5.0,100,-97.68253,30.30271,1,0
78751,Hyde Park,Private room in bungalow,Private room,2,1,1,2,4.88,82,-97.73538,30.30562,65,0
78751,Hyde Park,Entire guesthouse,Entire home/apt,2,1,1,2,4.96,124,-97.73554,30.30414,209,33
78722,"Cherrywood, Delwood",Entire home,Entire home/apt,4,2,2,1,4.74,214,-97.72059,30.2897,19,11
78756,Brentwood,Entire home,Entire home/apt,5,2,3,3,5.0,200,-97.73312,30.32401,1,0
78705,University of Texas at Autin,Entire guesthouse,Entire home/apt,2,1,1,29,4.96,99,-97.74159,30.30245,46,0
78746,Rollingwood,Entire home,Entire home/apt,8,4,4,3,4.63,800,-97.79126,30.27767,8,363
78751,Hyde Park,Entire guest suite,Entire home/apt,1,1,1,20,4.87,92,-97.71992,30.30969,97,319
78751,Hyde Park,Entire guest suite,Entire home/apt,1,1,1,20,4.85,92,-97.72456,30.31289,67,306
78723,Windsor Park,Entire home,Entire home/apt,6,3,3,1,4.92,242,-97.69517,30.31607,13,253
78736,Oak Hill,Entire home,Entire home/apt,6,3,3,3,4.94,289,-98.00244,30.24395,83,299
78746,Barton Hills,Entire rental unit,Entire home/apt,4,2,2,1,4.93,250,-97.79118,30.2573,0,0
78704,Barton Hills,Entire home,Entire home/apt,10,4,7,1,5.0,950,-97.78296,30.25506,1,0
78741,East Riverside,Entire rental unit,Entire home/apt,4,1,1,6,4.95,222,-97.72931,30.2344,42,226
78741,Montopolis,Private room in home,Private room,1,1,1,2,5.0,45,-97.70193,30.23488,1,0
78741,Montopolis,Private room in home,Private room,4,2,2,2,5.0,180,-97.70135,30.23263,2,0
78741,Montopolis,Private room in home,Private room,2,1,1,3,4.93,138,-97.70336,30.23326,28,0
78751,Hancock,Private room in home,Private room,2,1,1,1,4.93,125,-97.72123,30.30699,0,0
78722,Upper Boggy Creek,Entire home,Entire home/apt,6,2,2,2,4.93,155,-97.71505,30.29492,0,0
78745,South Austin,Entire home,Entire home/apt,6,3,4,2,4.95,280,-97.77992,30.21693,64,0
78748,South Austin,Entire home,Entire home/apt,7,3,4,1,5.0,249,-97.81525,30.15464,35,4
78704,South Lamar,Entire rental unit,Entire home/apt,3,1,1,2,0.0,155,-97.78726,30.23992,1,0
78702,Govalle,Private room in condo,Private room,3,1,1,1,5.0,170,-97.70357,30.266106,1,0
78704,Greater South River City,Entire guesthouse,Entire home/apt,3,1,1,3,4.93,985,-97.74322,30.245754,0,48
78702,Chestnut,Entire home,Entire home/apt,2,1,1,2,4.91,136,-97.71682,30.27783,11,306
78745,East Congress,Entire home,Entire home/apt,4,2,2,2,4.96,248,-97.76474,30.21336,24,39
78703,Clarksville,Private room in loft,Private room,2,1,1,3,5.0,200,-97.7571,30.276272,14,87
78704,Travis Heights,Entire home,Entire home/apt,4,2,2,4,5.0,530,-97.75036,30.24215,61,179
78704,Travis Heights,Entire home,Entire home/apt,4,2,2,5,5.0,525,-97.74926,30.24238,8,106
78723,Mueller,Entire townhouse,Entire home/apt,6,3,4,7,5.0,300,-97.70306,30.29893,2,0
78745,Allandale,Private room in home,Private room,2,1,1,30,4.97,86,-97.77892,30.19739,36,24
78745,Allandale,Private room in home,Private room,2,1,1,2,5.0,86,-97.77952,30.197,6,19
78757,Allandale,Private room in home,Private room,3,1,2,2,4.94,84,-97.74574,30.33974,191,13
78757,Allandale,Private room in home,Private room,2,1,1,2,4.88,56,-97.74537,30.34044,33,0
78757,Allandale,Entire home,Entire home/apt,8,4,6,3,4.95,460,-97.74536,30.33892,197,278
78745,Allandale,Private room in home,Private room,1,1,1,30,5.0,39,-97.7782,30.19744,25,192
78704,South First,Entire home,Entire home/apt,2,1,1,1,4.94,178,-97.75618,30.24668,1084,315
78704,Dawson,Private room in home,Private room,1,4,1,2,5.0,250,-97.76694,30.22848,3,364
78757,Allandale,Entire condo,Entire home/apt,2,1,1,30,4.25,93,-97.73678,30.35476,4,120
78757,Allandale,Entire condo,Entire home/apt,2,1,1,30,4.5,92,-97.73332,30.36143,12,152
78757,Allandale,Entire condo,Entire home/apt,2,1,1,30,4.8,66,-97.73484,30.35434,15,238
78741,Treme,Entire home,Entire home/apt,6,3,3,2,4.83,293,-97.72157,30.22781,29,179
78703,Clarksville,Entire home,Entire home/apt,16,5,13,1,4.69,541,-97.76272,30.28332,116,240
78703,Clarksville,Entire condo,Entire home/apt,8,3,3,3,4.71,513,-97.75142,30.27722,42,269
78703,Clarksville,Private room in home,Private room,2,1,1,1,3.75,299,-97.76322,30.28363,4,0
78703,Clarksville,Private room in home,Private room,2,1,1,1,4.5,299,-97.76358,30.28274,12,0
78704,South First,Entire home,Entire home/apt,8,4,4,30,4.93,5000,-97.75533,30.24848,0,365
78703,Clarksville,Entire condo,Entire home/apt,2,1,1,3,5.0,165,-97.755615,30.281572,34,61
78744,McKinney,Entire home,Entire home/apt,6,3,3,1,4.9,163,-97.76483,30.17693,213,140
78704,Barton Hills,Entire home,Entire home/apt,7,4,4,4,4.82,899,-97.78491,30.25288,17,180
78731,Oakmont Heights,Entire home,Entire home/apt,8,4,4,7,4.93,800,-97.75399,30.312273,0,269
78729,Springwoods,Entire home,Entire home/apt,6,2,2,3,5.0,161,-97.7771,30.44825,6,361
78737,Southwest Hills,Entire home,Entire home/apt,6,3,4,3,5.0,350,-97.93873,30.22334,3,36
78704,South Congress,Entire bungalow,Entire home/apt,4,2,2,31,5.0,125,-97.74953,30.25064,7,232
78751,Hyde Park,Entire guesthouse,Entire home/apt,3,1,1,1,4.91,150,-97.72463,30.30925,569,49
78704,South Lamar,Entire townhouse,Entire home/apt,4,2,2,28,5.0,299,-97.77577,30.23642,1,361
78703,Old West Austin,Entire home,Entire home/apt,4,2,2,6,4.53,229,-97.75993,30.27433,67,0
78704,South Lamar,Entire home,Entire home/apt,3,2,2,3,4.93,173,-97.78371,30.2318,0,2
78722,Cherrywood,Entire home,Entire home/apt,4,2,2,1,5.0,241,-97.7108,30.28603,16,45
78733,Rob Roy,Entire home,Entire home/apt,6,3,5,3,4.92,343,-97.8616,30.34253,116,331
78702,East Downtown,Entire home,Entire home/apt,7,3,5,4,4.67,277,-97.71461,30.27759,15,36
78702,Rosewood,Entire home,Entire home/apt,3,2,2,30,5.0,78,-97.707924,30.280365,6,203
78702,East Downtown,Entire home,Entire home/apt,8,3,3,2,4.95,585,-97.73468,30.2561,292,342
78702,East Downtown,Entire home,Entire home/apt,8,3,3,2,4.89,553,-97.73635,30.25548,319,342
78702,East Downtown,Entire home,Entire home/apt,8,3,3,2,4.92,449,-97.70758,30.26594,61,337
78722,Cherrywood,Entire guesthouse,Entire home/apt,2,1,1,30,4.95,60,-97.71979,30.29087,22,235
78702,Foster Heights,Entire home,Entire home/apt,4,2,3,1,4.84,258,-97.7164,30.27444,19,174
78741,East Riverside - Oltorf,Entire home,Entire home/apt,8,3,4,28,4.93,375,-97.71739,30.226315,0,358
78702,Holly,Entire home,Entire home/apt,6,3,3,1,4.95,914,-97.72313,30.25802,93,42
78721,Holly,Entire guesthouse,Entire home/apt,4,1,1,1,5.0,334,-97.68638,30.27559,32,6
78721,Holly,Entire home,Entire home/apt,10,3,4,1,4.9,1094,-97.68727,30.27337,21,55
78702,East Downtown,Entire townhouse,Entire home/apt,15,5,13,1,4.92,895,-97.73085,30.26352,102,222
78702,East Downtown,Entire townhouse,Entire home/apt,15,5,13,1,4.94,828,-97.7306,30.26482,87,238
78702,East Downtown,Entire townhouse,Entire home/apt,16,5,9,1,4.87,800,-97.73328,30.26585,297,283
78702,East Downtown,Entire home,Entire home/apt,16,5,13,2,4.91,784,-97.73134,30.26602,287,290
78702,East Downtown,Entire townhouse,Entire home/apt,15,5,13,1,4.95,708,-97.72973,30.26391,76,230
78702,East Downtown,Entire townhouse,Entire home/apt,15,3,10,2,4.82,694,-97.73211,30.26651,55,292
78702,East Downtown,Room in aparthotel,Entire home/apt,16,4,11,1,4.97,524,-97.73007,30.26497,67,235
78702,East Downtown,Room in aparthotel,Entire home/apt,16,4,11,1,4.93,511,-97.72909,30.26294,67,258
78702,East Downtown,Room in aparthotel,Entire home/apt,16,23,61,2,5.0,4401,-97.73078,30.26463,3,142
78702,East Downtown,Entire townhouse,Entire home/apt,16,15,39,1,5.0,2398,-97.72891,30.26481,6,168
78702,East Downtown,Entire townhouse,Entire home/apt,16,10,26,1,5.0,1539,-97.72866,30.26312,4,220
78702,East Downtown,Entire townhouse,Entire home/apt,16,8,22,1,5.0,1391,-97.73076,30.26287,19,184
78704,Greater South River City,Entire home,Entire home/apt,6,2,2,2,4.83,857,-97.75503,30.24989,53,98
78704,Greater South River City,Entire bungalow,Entire home/apt,4,2,2,3,5.0,676,-97.7502,30.25125,2,177
78704,Greater South River City,Entire home,Entire home/apt,6,3,3,30,4.78,647,-97.7476,30.24401,9,230
78748,Shady Hollow,Private room in home,Private room,2,1,1,30,5.0,50,-97.80525,30.15577,14,164
78704,South Congress,Private room in rental unit,Private room,2,1,1,2,4.92,65,-97.74685,30.25345,14,0
78759,South Congress,Private room in condo,Private room,2,1,1,30,5.0,31,-97.76026,30.37644,3,0
78752,Highland,Entire home,Entire home/apt,10,4,4,2,4.89,455,-97.71233,30.33238,367,201
78704,Dawson,Entire home,Entire home/apt,4,2,3,3,5.0,218,-97.75702,30.23715,8,152
78737,Barton Creek,Entire home,Entire home/apt,8,3,5,1,4.92,170,-97.92228,30.19906,13,100
78756,Rosedale,Entire home,Entire home/apt,4,2,2,4,4.98,199,-97.74556,30.31828,42,38
78741,East Riverside,Entire rental unit,Entire home/apt,5,2,2,1,5.0,950,-97.72514,30.2444,1,365
78704,Zilker,Entire bungalow,Entire home/apt,6,2,3,3,5.0,349,-97.75019,30.24796,108,305
78704,Travis Heights,Entire guesthouse,Entire home/apt,2,1,1,1,4.93,203,-97.74772,30.24264,489,257
78702,East Downtown,Camper/RV,Entire home/apt,2,1,1,2,4.77,96,-97.72366,30.26934,527,62
78702,East Downtown,Camper/RV,Entire home/apt,2,1,1,3,4.65,95,-97.71477,30.2746,574,64
78702,East Downtown,Private room in home,Private room,2,1,1,5,4.87,74,-97.72686,30.26951,31,0
78702,East Downtown,Private room in home,Private room,2,1,1,2,4.86,131,-97.72466,30.27188,394,56
78702,East Downtown,Private room in home,Private room,2,1,1,2,4.84,108,-97.72579,30.27232,583,0
78705,University of Texas at Austin,Entire rental unit,Entire home/apt,2,1,1,3,4.83,83,-97.74818,30.29098,190,0
78704,Greater South River City,Entire rental unit,Entire home/apt,2,1,1,3,5.0,285,-97.74267,30.254011,6,39
78704,Galindo,Entire guesthouse,Entire home/apt,2,1,1,3,4.95,227,-97.76568,30.23751,22,72
78704,Barton Hills,Private room in home,Private room,2,1,2,1,4.93,60,-97.77877,30.24565,0,0
78704,Zilker,Private room in rental unit,Private room,4,1,2,2,3.67,179,-97.78969,30.23974,3,0
78753,Oak Cliff,Private room in home,Private room,1,1,1,1,4.61,65,-97.69466,30.34179,28,361
78745,South Austin,Private room in home,Private room,2,1,1,3,4.89,71,-97.77271,30.219,35,72
78745,South Austin,Private room in home,Private room,2,1,1,1,4.85,68,-97.77309,30.21685,60,85
78745,South Austin,Private room in home,Private room,2,1,1,3,4.84,63,-97.77274,30.21908,63,86
78745,South Austin,Private room in home,Private room,2,1,1,6,4.6,100,-97.77302,30.21917,30,56
78721,MLK 183,Entire guesthouse,Entire home/apt,2,1,1,30,4.91,50,-97.6856,30.28086,225,13
78722,Upper Boggy Creek,Entire home,Entire home/apt,6,3,5,4,5.0,950,-97.716774,30.290487,3,0
78721,MLK 183,Entire home,Entire home/apt,6,3,3,2,4.93,555,-97.67759,30.27369,0,6
78721,MLK 183,Private room in home,Private room,2,1,1,1,5.0,404,-97.67743,30.272,5,165
78721,MLK 183,Entire home,Entire home/apt,5,2,2,2,5.0,339,-97.68644,30.27497,6,83
78754,Harris Branch,Private room in home,Private room,2,1,1,1,5.0,89,-97.61043,30.34557,2,175
78722,Rosewood,Camper/RV,Entire home/apt,2,1,1,2,4.95,111,-97.70869,30.28549,171,44
78745,South Manchaca,Entire rental unit,Entire home/apt,3,1,1,1,4.93,150,-97.79177,30.22165,0,0
78745,East Congress,Private room in home,Private room,2,1,1,1,4.93,70,-97.76676,30.20935,0,0
78745,East Congress,Private room in home,Private room,2,1,1,1,4.93,60,-97.76526,30.20842,0,0
78757,Crestview,Entire rental unit,Entire home/apt,2,1,1,1,4.93,300,-97.71765,30.34068,0,0
78749,South Austin,Entire home,Entire home/apt,6,3,4,2,5.0,350,-97.85301,30.20906,10,329
78737,Barton Creek,Entire rental unit,Entire home/apt,4,1,2,2,5.0,116,-97.98145,30.20724,2,290
